"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.784712292E0,7.876197145E0,-1.915072586E1,2.368341610E0,2.084211660E1
2.794648292E0,1.126815642E1,-1.684569264E1,3.216880190E0,2.052064881E1
2.804585292E0,1.466724579E1,-1.461114293E1,4.559896747E0,2.119920411E1
2.814521292E0,1.710029561E1,-1.259185495E1,6.523140333E0,2.221545140E1
2.824457292E0,1.874579214E1,-1.070193778E1,9.360404080E0,2.352771472E1
2.834393292E0,1.901256668E1,-8.474648557E0,1.198198100E1,2.401801883E1
2.844329292E0,1.806930321E1,-6.666241581E0,1.299962456E1,2.323636663E1
2.854265292E0,1.680711856E1,-5.624347858E0,1.191376972E1,2.135533732E1
2.864201292E0,1.571189764E1,-4.451229753E0,1.009307774E1,1.919758819E1
2.874137292E0,1.611529705E1,-3.486254691E0,8.126675491E0,1.838204628E1
2.884073292E0,1.826024871E1,-2.556918408E0,6.826342438E0,1.966147161E1
2.894010292E0,2.020538113E1,-3.651556939E-2,7.358336152E0,2.150357810E1
2.903946292E0,2.228937323E1,2.408551158E0,8.594898301E0,2.401019688E1
2.913882292E0,2.334393260E1,3.522690445E0,9.269291596E0,2.536273456E1
2.923818292E0,2.271028154E1,4.453795511E0,9.922088785E0,2.518017132E1
2.933754292E0,2.132164734E1,5.219498341E0,1.043846342E1,2.430673419E1
2.943690292E0,1.939037516E1,5.397224461E0,1.040561844E1,2.265819004E1
2.953626292E0,1.754261993E1,5.507069085E0,1.021488928E1,2.103367032E1
2.963562292E0,1.645115527E1,5.475427462E0,9.694103508E0,1.986445213E1
2.973498292E0,1.598747107E1,5.377522268E0,8.950444681E0,1.909522026E1
2.983435292E0,1.570373376E1,5.767983541E0,8.314637162E0,1.868181146E1
2.993371292E0,1.595876826E1,6.020821239E0,7.674043112E0,1.870356946E1
3.003307292E0,1.625063320E1,5.893278263E0,6.873779145E0,1.860275914E1
3.013243292E0,1.648391254E1,5.472720201E0,5.890747004E0,1.834041819E1
3.023179292E0,1.622186373E1,4.654736831E0,5.055040723E0,1.761728908E1
3.033115292E0,1.536723118E1,3.630073099E0,4.603635382E0,1.644757379E1
3.043051292E0,1.439592914E1,2.367978790E0,4.733987361E0,1.533821162E1
3.052987292E0,1.358743463E1,8.752182555E-1,5.346278840E0,1.462761376E1
3.062923292E0,1.298973809E1,-5.582085353E-1,6.204001642E0,1.440605875E1
3.072860292E0,1.267604784E1,-1.924970051E0,6.745712843E0,1.448766165E1
3.082796292E0,1.272845994E1,-3.244500682E0,6.637809495E0,1.471737042E1
3.092732292E0,1.314644113E1,-4.555953678E0,5.974430015E0,1.514197617E1
3.102668292E0,1.360167611E1,-5.475583583E0,5.342298056E0,1.560537590E1
3.112604292E0,1.425151928E1,-6.259497566E0,5.025077836E0,1.635660475E1
3.122540292E0,1.457419437E1,-7.414457728E0,5.267468898E0,1.717927686E1
3.132476292E0,1.450949961E1,-8.955889024E0,5.666042599E0,1.796768115E1
3.142412292E0,1.406272906E1,-1.065065302E1,5.934780046E0,1.861231777E1
3.152348292E0,1.284076624E1,-1.203437556E1,6.134857732E0,1.863727319E1
3.162285292E0,1.168364319E1,-1.353759998E1,5.975795925E0,1.885429045E1
3.172221292E0,1.065549101E1,-1.528353530E1,5.228040538E0,1.935092628E1
3.182157292E0,9.257242239E0,-1.635670052E1,4.356751904E0,1.929299025E1
3.192093292E0,8.025320440E0,-1.714784283E1,3.275429822E0,1.921412820E1
3.202029292E0,7.155734807E0,-1.824393849E1,1.902709116E0,1.968923904E1
3.211965292E0,6.761575170E0,-1.872313301E1,9.067166215E-1,1.992728641E1
3.221901292E0,6.368939901E0,-1.857389102E1,1.209072635E-1,1.963587130E1
