"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.905683250E0,8.952405252E0,5.036462950E0,3.022811687E-1,1.027632681E1
2.915641250E0,8.494470618E0,4.470839560E0,2.351773524E-1,9.602069873E0
2.925600250E0,7.804222598E0,3.983632010E0,4.952661824E-1,8.776132573E0
2.935558250E0,7.090329022E0,3.577676784E0,8.425043996E-1,7.986385320E0
2.945516250E0,6.430778884E0,3.191174660E0,1.146919583E0,7.270071341E0
2.955475250E0,5.858217189E0,2.843027932E0,1.388790901E0,6.658097072E0
2.965433250E0,5.328825486E0,2.495989836E0,1.481085691E0,6.067945381E0
2.975391250E0,4.930531867E0,2.118413486E0,1.255861470E0,5.511352667E0
2.985349250E0,4.633599731E0,1.737436396E0,8.605066609E-1,5.022887956E0
2.995308250E0,4.267213199E0,1.431549835E0,5.920117275E-1,4.539704979E0
3.005266250E0,3.854184596E0,1.249575713E0,5.957307029E-1,4.095250106E0
3.015224250E0,3.446316746E0,1.109170032E0,7.773148155E-1,3.702914473E0
3.025183250E0,3.075405638E0,8.309875774E-1,9.112330109E-1,3.313458283E0
3.035141250E0,2.763180694E0,4.190740389E-1,9.508291858E-1,2.952095313E0
3.045099250E0,2.557741111E0,7.353399932E-2,9.760955894E-1,2.738651025E0
3.055057250E0,2.452644426E0,-1.870255315E-1,9.538562894E-1,2.638235215E0
3.065016250E0,2.366976870E0,-4.217620039E-1,8.817074955E-1,2.560834004E0
3.074974250E0,2.139227820E0,-6.530141205E-1,8.475492311E-1,2.391874329E0
3.084932250E0,1.742386065E0,-8.573263603E-1,9.164820564E-1,2.147290629E0
3.094890250E0,1.258980374E0,-1.052985891E0,1.119548839E0,1.986756269E0
3.104849250E0,8.236627704E-1,-1.285776410E0,1.278163919E0,1.991317237E0
3.114807250E0,3.994577998E-1,-1.613538575E0,1.183256593E0,2.040384628E0
3.124765250E0,-3.344314992E-2,-2.035522188E0,8.912864041E-1,2.222354714E0
3.134724250E0,-4.340946588E-1,-2.476397570E0,5.132849622E-1,2.566017255E0
3.144682250E0,-8.603827000E-1,-2.854648688E0,1.276844970E-1,2.984221985E0
3.154640250E0,-1.199123890E0,-3.221379622E0,-1.463148407E-1,3.440434973E0
3.164598250E0,-1.530188562E0,-3.601073248E0,-3.028260927E-1,3.924399217E0
3.174557250E0,-1.897362422E0,-3.906086821E0,-3.006135063E-1,4.352914758E0
3.184515250E0,-2.138177952E0,-4.208026512E0,-1.343082777E-1,4.722004955E0
3.194473250E0,-2.316649007E0,-4.535582271E0,1.512686384E-1,5.095218480E0
3.204432250E0,-2.535697985E0,-4.766398185E0,5.111939979E-1,5.423065114E0
