"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.152505958E0,2.099477863E0,-9.206539278E0,1.132950775E1,1.474875990E1
2.162440958E0,2.407973599E0,-1.053208669E1,1.019060462E1,1.485165343E1
2.172376958E0,2.399679616E0,-1.164732731E1,8.508493411E0,1.462235124E1
2.182312958E0,2.047210772E0,-1.261301251E1,6.721480812E0,1.443805599E1
2.192247958E0,1.519579812E0,-1.336055097E1,4.970941390E0,1.433609791E1
2.202183958E0,1.111105752E0,-1.377493028E1,3.262194942E0,1.419947802E1
2.212118958E0,9.845122178E-1,-1.394638584E1,1.808295295E0,1.409754852E1
2.222054958E0,7.514170589E-1,-1.436681936E1,4.091548222E-1,1.439227340E1
2.231989958E0,5.396521041E-1,-1.456841498E1,-8.130550441E-1,1.460106154E1
2.241925958E0,6.333185054E-1,-1.452318794E1,-1.534034568E0,1.461770646E1
2.251860958E0,7.471889372E-1,-1.443759172E1,-2.029683158E0,1.459869719E1
2.261796958E0,1.251023337E0,-1.389214941E1,-2.684261117E0,1.420429978E1
2.271732958E0,1.670161111E0,-1.246702391E1,-2.924531686E0,1.291390758E1
2.281667958E0,2.242594606E0,-1.231456712E1,-2.344920149E0,1.273485156E1
2.291603958E0,3.413467965E0,-1.328488917E1,-2.174823330E0,1.388776081E1
2.301538958E0,4.187091141E0,-1.259618656E1,-2.178635715E0,1.345147210E1
2.311474958E0,4.227168835E0,-1.207950554E1,-2.434963031E0,1.302737331E1
2.321409958E0,3.513940380E0,-1.150646437E1,-3.482944289E0,1.252507087E1
2.331345958E0,2.565433123E0,-1.074090246E1,-4.868139153E0,1.206843865E1
2.341280958E0,1.385797565E0,-9.711705381E0,-6.094309630E0,1.154895087E1
2.351216958E0,4.966024174E-1,-8.812298364E0,-7.155575763E0,1.136245928E1
2.361152958E0,1.461388761E-1,-8.249541864E0,-8.034312873E0,1.151635710E1
2.371087958E0,2.232132183E-1,-8.089352714E0,-8.448206863E0,1.169870295E1
2.381023958E0,3.445530295E-1,-7.351051691E0,-8.544260829E0,1.127657177E1
2.390958958E0,3.443322971E-1,-5.999316350E0,-9.121284535E0,1.092282898E1
2.400894958E0,5.963386671E-1,-5.167813048E0,-9.817566297E0,1.111064892E1
2.410829958E0,1.073251755E0,-4.952957109E0,-9.938942800E0,1.115644376E1
2.420765958E0,1.566521698E0,-4.663195998E0,-9.353642360E0,1.056834957E1
2.430700958E0,1.924662195E0,-4.337870952E0,-8.506702409E0,9.740915503E0
2.440636958E0,2.282683994E0,-4.018093745E0,-7.989729023E0,9.229923804E0
2.450571958E0,2.508326291E0,-3.547046730E0,-7.811783048E0,8.938523126E0
2.460507958E0,2.693844118E0,-3.039634126E0,-7.704676090E0,8.709661613E0
2.470443958E0,2.886996947E0,-2.512222876E0,-7.793823910E0,8.682724589E0
2.480378958E0,3.088239984E0,-1.921397402E0,-8.380008448E0,9.135290678E0
2.490314958E0,3.033695109E0,-1.414450237E0,-9.064828498E0,9.663078764E0
2.500249958E0,2.653704737E0,-1.200445653E0,-9.530548700E0,9.965669928E0
2.510185958E0,2.113736883E0,-1.292551578E0,-9.727391707E0,1.003796407E1
2.520120958E0,1.750781204E0,-1.808910422E0,-9.641556920E0,9.964788587E0
2.530056958E0,1.760889871E0,-2.575936477E0,-9.001318381E0,9.526799802E0
2.539991958E0,2.042839978E0,-3.059488347E0,-8.019558594E0,8.823093798E0
2.549927958E0,2.328334668E0,-3.021458641E0,-6.977239194E0,7.951869052E0
2.559862958E0,2.560000183E0,-3.044301374E0,-6.099476230E0,7.281825463E0
2.569798958E0,2.571182983E0,-3.384570149E0,-5.497329962E0,6.948880035E0
2.579734958E0,2.298985446E0,-4.015199958E0,-5.344192554E0,7.068773503E0
2.589669958E0,1.910896534E0,-5.196455049E0,-4.939131367E0,7.419547783E0
2.599605958E0,1.614815168E0,-6.328503481E0,-3.879245762E0,7.596455227E0
2.609540958E0,9.254206949E-1,-5.865049660E0,-1.781962359E-1,5.940283232E0
2.619476958E0,-2.035271050E-1,-4.121554964E0,3.253862659E0,5.255117583E0
2.629411958E0,4.034575877E-1,-4.466759373E0,4.193615465E0,6.140124428E0
2.639347958E0,2.267235504E0,-5.010859162E0,3.976869121E0,6.787087326E0
2.649282958E0,3.357253419E0,-4.286783829E0,3.023208713E0,6.227957694E0
2.659218958E0,2.963474143E0,-3.570791688E0,2.308552076E0,5.182870340E0
2.669154958E0,2.254952550E0,-3.969897778E0,2.229928660E0,5.081090552E0
2.679089958E0,1.643381594E0,-4.287714414E0,3.596261575E0,5.832520490E0
2.689025958E0,1.737045949E0,-4.369669573E0,6.017910495E0,7.637184529E0
2.698960958E0,1.802408610E0,-4.252830802E0,8.116811239E0,9.339050879E0
2.708896958E0,1.777667433E0,-3.919145992E0,8.245955767E0,9.301375883E0
2.718831958E0,1.141293026E0,-3.437019088E0,6.878175082E0,7.773348213E0
2.728767958E0,2.638059050E-1,-2.878672559E0,5.531605756E0,6.241394996E0
2.738702958E0,-5.483132923E-1,-1.947109364E0,5.249460644E0,5.625719455E0
2.748638958E0,-1.567950465E0,-1.535581303E0,5.864661990E0,6.261847879E0
2.758574958E0,-2.371397511E0,-1.809440910E0,7.034899172E0,7.641165417E0
2.768509958E0,-2.971200069E0,-1.907314237E0,8.329844016E0,9.047219395E0
2.778445542E0,-3.257721822E0,-1.415607986E0,9.500673521E0,1.014295296E1
2.788380542E0,-3.181518568E0,-8.049142581E-1,1.112657896E1,1.160046148E1
2.798316542E0,-2.578121873E0,-1.119224027E0,1.329081473E1,1.358473890E1
2.808251542E0,-1.640490146E0,-1.720708536E0,1.506736491E1,1.525377105E1
2.818187542E0,-9.220541605E-1,-1.969411960E0,1.571353603E1,1.586329039E1
2.828122542E0,-4.328793881E-1,-2.094790589E0,1.533079952E1,1.547930703E1
2.838058542E0,-4.713513628E-3,-2.331984939E0,1.426721087E1,1.445653769E1
2.847994542E0,2.049698324E-1,-2.909015515E0,1.277990374E1,1.310840660E1
2.857929542E0,5.070573851E-2,-3.531837245E0,1.104296962E1,1.159412021E1
2.867865542E0,-2.969581559E-2,-4.194399284E0,9.422531916E0,1.031396989E1
