"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.785747125E0,5.265189654E0,-4.827573509E0,-8.088537612E0,1.079129875E1
2.795682125E0,6.337002994E0,-4.024244724E0,-7.349458909E0,1.050555562E1
2.805618125E0,7.084731483E0,-3.088977318E0,-6.411590661E0,1.004209619E1
2.815553125E0,7.360071605E0,-2.254698050E0,-5.406209877E0,9.406456430E0
2.825489125E0,7.426490128E0,-1.647344252E0,-4.267509652E0,8.722278220E0
2.835425125E0,7.577838289E0,-1.793678425E0,-4.001353167E0,8.755098091E0
2.845360125E0,8.055756952E0,-2.264477226E0,-3.682372350E0,9.142370770E0
2.855296125E0,8.709390292E0,-2.098707200E0,-3.096914620E0,9.478867619E0
2.865231125E0,9.509798686E0,-1.613556993E0,-2.815535493E0,1.004823752E1
2.875167125E0,1.017251100E1,-9.375159529E-1,-3.073545638E0,1.066797070E1
2.885103125E0,1.082552220E1,-3.244479632E-1,-3.630509301E0,1.142268773E1
2.895038125E0,1.131395064E1,1.099805716E-1,-3.727663713E0,1.191272646E1
2.904974125E0,1.137089668E1,1.810026070E-1,-3.401584377E0,1.187016552E1
2.914909125E0,1.100418738E1,-2.176357055E-1,-2.880861756E0,1.137712044E1
2.924845125E0,1.063860425E1,-6.752697196E-1,-2.356476440E0,1.091736556E1
2.934780125E0,1.048602584E1,-9.550419585E-1,-1.720431524E0,1.066905467E1
2.944716125E0,1.038605014E1,-1.336031620E0,-1.248047251E0,1.054574037E1
2.954652125E0,1.025174545E1,-1.658195222E0,-5.682610685E-1,1.040052002E1
2.964586500E0,9.931475905E0,-1.815594812E0,3.759976012E-1,1.010306747E1
2.974522500E0,9.643101169E0,-2.109561094E0,1.666507916E0,1.001083897E1
2.984457500E0,9.408986256E0,-2.432520941E0,2.928373307E0,1.014995324E1
2.994393500E0,8.983217740E0,-2.510947013E0,4.086058856E0,1.018326730E1
3.004329500E0,8.594029990E0,-2.453122144E0,4.907510794E0,1.019601991E1
3.014264500E0,8.164006455E0,-2.407321196E0,5.458149524E0,1.011126070E1
3.024200500E0,7.696425669E0,-2.441858068E0,5.887070274E0,9.992759144E0
3.034135500E0,7.390571852E0,-2.487035995E0,6.436840693E0,1.011132130E1
3.044071500E0,7.023619308E0,-2.556100967E0,6.850708371E0,1.013888976E1
3.054006500E0,6.561809725E0,-2.928649880E0,6.998692043E0,1.003075407E1
3.063942500E0,5.794302444E0,-3.347321923E0,7.024671807E0,9.701779160E0
3.073878500E0,4.803790544E0,-3.822587120E0,7.191881125E0,9.455777599E0
3.083813500E0,3.829226341E0,-4.390498232E0,7.566256709E0,9.549224559E0
3.093749500E0,2.949199335E0,-4.855188155E0,8.004100894E0,9.815103660E0
3.103684500E0,2.556548864E0,-5.277252460E0,8.225629091E0,1.010179734E1
3.113620500E0,2.568131028E0,-5.866631917E0,8.209131757E0,1.041165267E1
3.123555500E0,2.593666404E0,-6.630714483E0,8.101796173E0,1.078575826E1
3.133491500E0,2.661172509E0,-7.536846968E0,7.838734619E0,1.119516243E1
3.143427500E0,2.494156734E0,-8.537972733E0,7.559231279E0,1.167303618E1
3.153362500E0,1.832772909E0,-9.586811194E0,7.353576518E0,1.222051934E1
3.163298500E0,8.948555446E-1,-1.063740090E1,7.189211871E0,1.287011389E1
3.173233500E0,-3.526812440E-1,-1.128495664E1,7.311049134E0,1.345087617E1
3.183169500E0,-1.557478395E0,-1.163491717E1,7.592793712E0,1.398025583E1
3.193105500E0,-2.369758390E0,-1.203114088E1,7.946557276E0,1.461204565E1
