"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.804155458E0,1.491965723E1,-9.969686290E0,1.095397032E1,2.102332710E1
1.814090458E0,9.092085879E0,-1.338982447E1,1.145589297E1,1.982904205E1
1.824025458E0,3.003916994E0,-1.599135128E1,1.280372764E1,2.070464379E1
1.833961458E0,-3.415218914E0,-1.657607402E1,1.530114595E1,2.281567482E1
1.843896458E0,-8.108140987E0,-1.419282376E1,1.682743763E1,2.345934470E1
1.853831458E0,-8.390516480E0,-1.072145462E1,1.629338336E1,2.123263284E1
1.863767458E0,-5.649184492E0,-7.698207901E0,1.396772584E1,1.691960565E1
1.873702458E0,-2.472444853E0,-5.407109179E0,1.021746088E1,1.182143477E1
1.883637458E0,6.362969309E-1,-3.526885530E0,6.405579139E0,7.339975438E0
1.893573458E0,3.210276344E0,-1.979581876E0,3.422918820E0,5.093230003E0
1.903508458E0,4.739225589E0,-1.129010219E0,1.316670173E0,5.046636861E0
1.913443458E0,4.886281893E0,-9.240846062E-1,5.822429305E-1,5.006864281E0
1.923379458E0,4.092280878E0,-1.026308554E0,1.019134020E0,4.340357841E0
1.933314458E0,3.059792987E0,-1.421058176E0,1.858472006E0,3.851708408E0
1.943249458E0,2.266512349E0,-1.893783926E0,2.761950147E0,4.043743860E0
1.953185458E0,1.623474163E0,-2.180757084E0,3.534024396E0,4.458777663E0
1.963120458E0,1.149063245E0,-2.473022557E0,4.062709755E0,4.893035608E0
1.973055458E0,1.146726698E0,-2.662392238E0,4.283141599E0,5.171906467E0
1.982991458E0,1.766806376E0,-2.455108443E0,4.543845556E0,5.458543274E0
1.992926458E0,2.636194373E0,-2.159003688E0,4.816142203E0,5.899664686E0
2.002861458E0,3.340883262E0,-2.052644590E0,4.990434837E0,6.346596777E0
2.012796458E0,3.657276685E0,-1.988946192E0,5.209810674E0,6.668860995E0
2.022732458E0,3.742035000E0,-2.020545130E0,5.488690116E0,6.943424786E0
2.032667167E0,3.814278519E0,-2.161185284E0,5.686058203E0,7.179881638E0
2.042602167E0,3.782592457E0,-2.379765900E0,5.843022029E0,7.356099365E0
2.052538167E0,3.399181756E0,-2.777026316E0,5.697504712E0,7.192209098E0
2.062473167E0,2.723960495E0,-3.390291649E0,5.197802832E0,6.777255531E0
2.072408167E0,2.032566420E0,-4.001298203E0,4.552688885E0,6.392862398E0
2.082344167E0,2.014754632E0,-4.254147010E0,3.865954456E0,6.091190924E0
2.092279167E0,2.690199257E0,-3.911424159E0,2.998134098E0,5.614732324E0
2.102214167E0,3.197228867E0,-3.417847238E0,2.016107093E0,5.095943483E0
2.112150167E0,3.081797814E0,-2.824152535E0,1.034788771E0,4.306286464E0
2.122085167E0,2.648599826E0,-2.430802152E0,3.413534331E-1,3.611149721E0
2.132020167E0,2.101522050E0,-2.420561923E0,3.344607353E-3,3.205546153E0
2.141956167E0,1.662484447E0,-2.478044146E0,-2.458602154E-1,2.994161748E0
2.151891167E0,1.159733829E0,-2.665196562E0,-7.750740894E-1,3.008154769E0
2.161826167E0,5.478379136E-1,-3.193017703E0,-1.690110787E0,3.654033785E0
2.171762167E0,2.701869714E-1,-3.388724595E0,-2.267183025E0,4.086144179E0
2.181697167E0,-1.735085231E-1,-3.696384033E0,-2.315414953E0,4.365146794E0
2.191632167E0,-3.524777609E-1,-4.329063876E0,-2.123990415E0,4.834911571E0
2.201568167E0,-5.820353544E-1,-4.892515610E0,-1.825570309E0,5.254348780E0
2.211503167E0,-8.539069086E-1,-5.304026860E0,-1.682558523E0,5.629641296E0
2.221438167E0,-6.278705084E-1,-5.614689428E0,-1.651684055E0,5.886171843E0
2.231373167E0,1.169302797E-1,-5.439381716E0,-1.757387681E0,5.717425785E0
2.241309167E0,5.465661442E-1,-5.110112139E0,-2.286648991E0,5.625010598E0
2.251244167E0,5.408399659E-1,-5.391816956E0,-3.053801345E0,6.220120627E0
2.261179167E0,4.779239255E-1,-6.001118461E0,-3.776635606E0,7.106673664E0
2.271115167E0,5.653164107E-1,-6.503912934E0,-4.237804043E0,7.783280106E0
2.281050167E0,4.306187814E-1,-6.965590956E0,-4.779163241E0,8.458444963E0
2.290985167E0,5.549931514E-1,-7.645620382E0,-5.291013297E0,9.314416253E0
2.300921167E0,9.796197063E-1,-7.710363092E0,-5.867501982E0,9.738425607E0
2.310856167E0,1.132707413E0,-7.819489093E0,-6.891711971E0,1.048442319E1
2.320791167E0,1.691035817E0,-7.853516380E0,-8.140785992E0,1.143720762E1
2.330727167E0,2.649050061E0,-6.802576430E0,-9.414689046E0,1.191339088E1
2.340662167E0,3.569428117E0,-6.105228721E0,-1.069029481E1,1.281784061E1
2.350597167E0,4.968151683E0,-5.593156471E0,-1.135872277E1,1.360097473E1
2.360533167E0,6.664988523E0,-4.327344795E0,-1.162678721E1,1.408297432E1
2.370468167E0,7.722651601E0,-4.126079831E0,-1.178457900E1,1.468128689E1
2.380403167E0,8.271099964E0,-5.026657169E0,-1.163969552E1,1.513806093E1
2.390339167E0,8.633324448E0,-5.515758047E0,-1.104803682E1,1.506708317E1
2.400274167E0,9.686676959E0,-5.283263982E0,-1.135810765E1,1.583512545E1
2.410209167E0,1.186219026E1,-3.985521538E0,-1.240830149E1,1.762276612E1
2.420145167E0,1.280467722E1,-3.025946379E0,-1.294172193E1,1.845546739E1
2.430080167E0,1.221109596E1,-3.954034282E0,-1.366588321E1,1.874837634E1
2.440015167E0,1.170386403E1,-4.574979056E0,-1.296064118E1,1.805239836E1
2.449951167E0,1.097743637E1,-5.438740861E0,-1.119861665E1,1.659798260E1
2.459886167E0,9.515811962E0,-7.213235157E0,-9.478754064E0,1.524559665E1
2.469821167E0,7.899093087E0,-8.659061553E0,-7.713457439E0,1.403112413E1
